CustomerID,Gender,Age,Region,MembershipLevel,VisitCount,AveragePurchaseAmount,TotalPurchaseAmount,SatisfactionScore,LastPurchaseDate,CouponUsed,PreferredCategory,SignupDate,Email,PurchaseStatus,AgeGroup,PurchaseGrade
CUST101046,Female,34.0,Incheon,Basic,10.0,57000.0,326900.0,3.1,2026-06-04,N,food,2024-08-23,customer1046@example.com,1,30대,Medium
CUST101004,Female,23.0,Incheon,Silver,7.0,91600.0,240200.0,4.8,2025-08-31,Y,fashion,2024-01-08,customer1004@example.com,0,20대 이하,Medium
CUST101280,Male,28.0,Gyeonggi,Gold,10.0,148300.0,291200.0,3.4,2026-04-28,N,home,2021-02-28,customer1280@example.com,1,20대 이하,Medium
CUST100980,Female,69.0,Seoul,Silver,8.0,146700.0,420800.0,2.3,2025-12-07,N,sports,2025-01-30,customer980@example.com,0,60대 이상,Medium
CUST100824,Female,24.0,Busan,Basic,5.0,85100.0,163700.0,4.5,2026-03-24,Y,food,2020-08-12,customer824@example.com,1,20대 이하,Low
CUST100101,Female,23.0,Daegu,basic,4.0,75500.0,68100.0,2.9,2026-05-14,Y,beauty,2024-12-24,customer101@example.com,0,20대 이하,Low
CUST100342,Female,35.0,Gyeonggi,Gold,9.0,146800.0,432400.0,3.7,2026-04-02,Y,fashion,2024-11-06,customer342@example.com,1,30대,Medium
CUST101321,Female,25.0,Daejeon,Silver,8.0,125900.0,518500.0,2.3,2026-02-03,Y,electronics,2023-04-30,customer1321@example.com,0,20대 이하,Medium
CUST100378,Female,34.0,Incheon,Silver,5.0,68000.0,126200.0,3.6,2026-05-26,N,food,2023-04-27,customer378@example.com,0,30대,Low
CUST100363,Female,36.0,Gyeonggi,Silver,13.0,109400.0,553400.0,3.1,2026-05-09,N,beauty,2022-04-23,customer363@example.com,0,30대,High
CUST100976,Female,33.0,Busan,Basic,11.0,159300.0,908200.0,3.2,2026-02-12,N,sports,2025-05-11,customer976@example.com,0,30대,High
CUST100825,Female,37.0,Gyeonggi,Basic,12.0,49400.0,208800.0,3.5,2026-03-27,N,beauty,2022-06-14,customer825@example.com,0,30대,Medium
CUST101121,Female,28.0,Seoul,Silver,8.0,62400.0,223700.0,4.0,2026-03-17,Y,beauty,2025-03-27,customer1121@example.com,0,20대 이하,Medium
CUST100383,Female,29.0,Seoul,Basic,6.0,51600.0,171900.0,4.1,2026-06-11,Y,fashion,2025-10-21,customer383@example.com,0,20대 이하,Low
CUST100414,Female,21.0,Daejeon,Basic,6.0,76200.0,71300.0,3.1,2026-05-05,Y,sports,2026-01-02,customer414@example.com,0,20대 이하,Low
CUST100359,Female,45.0,Gyeonggi,Silver,11.0,127300.0,230100.0,2.8,2026-05-28,N,fashion,2021-05-23,customer359@example.com,1,40대,Medium
CUST101086,Female,66.0,Daegu,Basic,8.0,56400.0,158600.0,3.7,2026-05-06,N,fashion,2023-12-24,customer1086@example.com,0,60대 이상,Low
CUST100881,Female,57.0,Busan,Silver,16.0,115600.0,886300.0,2.8,2026-06-02,N,food,2025-10-21,customer881@example.com,1,50대,High
CUST101115,Female,44.0,Daegu,Basic,10.0,131900.0,722700.0,4.0,2026-06-28,Y,beauty,2025-01-04,customer1115@example.com,1,40대,High
CUST100402,Female,34.0,Busan,Silver,13.0,144700.0,889800.0,3.2,2026-02-01,Y,home,2024-05-10,customer402@example.com,1,30대,High
CUST101300,Female,28.0,Gyeonggi,Gold,7.0,56000.0,176600.0,4.3,2026-01-04,N,sports,2022-07-21,customer1300@example.com,0,20대 이하,Low
CUST101037,Female,39.0,Seoul,Gold,10.0,194900.0,386900.0,4.5,2026-04-16,Y,electronics,2025-01-31,customer1037@example.com,1,30대,Medium
CUST100316,Female,25.0,Gwangju,SILVER,8.0,135600.0,549700.0,2.8,2026-01-16,N,beauty,2021-05-25,customer316@example.com,0,20대 이하,High
CUST100525,Female,24.0,Gyeonggi,Gold,10.0,81800.0,336600.0,2.4,2026-06-23,N,food,2020-10-29,customer525@example.com,1,20대 이하,Medium
CUST100083,Female,41.0,Seoul,Gold,15.0,206600.0,1075975.0,3.2,2026-06-06,Y,electronics,2025-08-02,customer83@example.com,1,40대,High
CUST100913,Female,20.0,Incheon,VIP,10.0,200300.0,921200.0,4.4,2026-02-21,Y,fashion,2023-08-04,customer913@example.com,1,20대 이하,High
CUST101240,Female,34.0,Incheon,Basic,9.0,146400.0,741800.0,3.6,2026-06-01,Y,electronics,2025-01-29,customer1240@example.com,1,30대,High
CUST101302,Female,49.0,Gyeonggi,Gold,9.0,145000.0,622000.0,3.8,2026-05-28,N,fashion,2025-02-24,customer1302@example.com,0,40대,High
CUST100079,Female,69.5,Busan,Silver,7.0,102000.0,199900.0,3.1,2026-01-02,N,fashion,2025-10-25,customer79@example.com,0,60대 이상,Medium
CUST100685,Female,53.0,Incheon,Basic,10.0,92100.0,407000.0,3.9,2026-03-06,Y,fashion,2024-02-09,customer685@example.com,1,50대,Medium
CUST101317,Female,37.0,Busan,Basic,3.0,83200.0,85100.0,4.1,2026-04-23,N,sports,2023-01-01,customer1317@example.com,0,30대,Low
CUST100143,Female,43.0,Gwangju,Gold,5.0,164300.0,298200.0,3.2,2026-05-18,Y,sports,2022-12-13,customer143@example.com,1,40대,Medium
CUST100863,Female,30.0,Gyeonggi,Silver,7.0,163200.0,713000.0,4.6,2026-01-21,N,fashion,2021-05-02,customer863@example.com,0,30대,High
CUST100711,Female,36.0,Busan,Basic,3.0,35700.0,34600.0,3.9,2026-05-01,Y,fashion,2022-11-23,customer711@example.com,0,30대,Low
CUST100928,Female,47.0,Gyeonggi,Gold,11.0,157600.0,735500.0,4.2,2026-02-13,Y,food,2024-04-05,customer928@example.com,0,40대,High
CUST100448,Female,43.0,Seoul,Basic,5.0,117500.0,237600.0,3.9,2026-05-30,N,electronics,2024-05-16,customer448@example.com,0,40대,Medium
CUST100239,Female,30.0,Seoul,Basic,10.0,69500.0,315600.0,4.2,2026-05-23,Y,food,2023-08-11,customer239@example.com,1,30대,Medium
CUST101353,Female,47.0,Daegu,basic,13.0,149700.0,488400.0,4.2,2026-04-09,Y,electronics,2020-10-16,customer1353@example.com,1,40대,Medium
CUST100798,Female,35.0,Daejeon,Basic,12.0,138800.0,772100.0,2.7,2026-01-15,Y,sports,2023-08-09,customer798@example.com,0,30대,High
CUST101405,Female,45.0,Seoul,Silver,11.0,185400.0,519000.0,3.2,2026-05-25,Y,electronics,2022-05-21,customer1405@example.com,1,40대,Medium
CUST101018,Female,32.0,Daegu,Gold,9.0,152400.0,674000.0,5.0,2026-06-04,N,fashion,2023-12-16,customer1018@example.com,1,30대,High
CUST100918,Female,51.0,Gyeonggi,Basic,6.0,110300.0,193300.0,4.5,2026-04-01,Y,electronics,2023-07-19,customer918@example.com,0,50대,Medium
CUST100967,Female,27.0,Daegu,Gold,8.0,166400.0,542600.0,2.9,2026-03-13,N,fashion,2020-08-06,customer967@example.com,1,20대 이하,High
CUST101158,Female,37.0,Gyeonggi,Silver,6.0,85000.0,247700.0,1.8,2026-04-26,Y,food,2023-04-11,customer1158@example.com,0,30대,Medium
CUST100344,Female,28.0,Gyeonggi,Gold,13.0,176400.0,889400.0,4.2,2026-04-06,N,beauty,2023-04-07,customer344@example.com,1,20대 이하,High
CUST101186,Female,18.0,Busan,Basic,9.0,74800.0,336600.0,4.1,2026-05-31,Y,food,2023-12-27,customer1186@example.com,1,20대 이하,Medium
CUST100731,Female,32.0,Seoul,Basic,15.0,119500.0,305400.0,3.0,2026-05-08,Y,sports,2024-06-30,customer731@example.com,1,30대,Medium
CUST101310,Female,40.0,Gyeonggi,Basic,9.0,89800.0,381300.0,3.9,2026-01-08,Y,food,2025-03-30,customer1310@example.com,1,40대,Medium
CUST100126,Female,22.0,Daegu,Silver,8.0,29400.0,55800.0,3.0,2026-06-10,N,food,2021-10-22,customer126@example.com,0,20대 이하,Low
CUST100250,Female,32.0,Seoul,Basic,8.0,5000.0,22200.0,3.6,2026-04-23,Y,food,2021-03-21,customer250@example.com,0,30대,Low
CUST100515,Female,35.0,Busan,Gold,9.0,145100.0,738700.0,4.3,2026-04-06,Y,food,2024-02-15,customer515@example.com,1,30대,High
CUST100440,Female,45.0,Seoul,Basic,15.0,148500.0,893400.0,4.5,2026-04-29,N,beauty,2023-09-24,customer440@example.com,1,40대,High
CUST100843,Female,47.0,Busan,Basic,10.0,87100.0,158600.0,3.9,2026-04-17,Y,sports,2020-12-14,customer843@example.com,0,40대,Low
CUST100975,Female,47.0,Seoul,Gold,7.0,109300.0,95100.0,4.2,2026-04-30,N,fashion,2021-02-20,customer975@example.com,0,40대,Low
CUST101474,Female,44.0,Seoul,Silver,13.0,142400.0,965500.0,3.0,2026-03-24,N,electronics,2020-09-11,customer1474@example.com,1,40대,High
CUST101244,Female,38.0,Gyeonggi,Basic,7.0,84400.0,187100.0,3.9,2026-02-22,Y,food,2022-10-29,customer1244@example.com,0,30대,Medium
CUST101418,Female,48.0,Seoul,Gold,11.0,112300.0,209800.0,3.0,2026-04-02,N,home,2021-02-21,customer1418@example.com,0,40대,Medium
CUST100045,Female,46.0,Daegu,Basic,14.0,109700.0,499900.0,2.5,2026-05-09,N,home,2020-11-23,customer45@example.com,1,40대,Medium
CUST101078,Female,46.0,Daegu,Basic,11.0,140600.0,776800.0,3.1,2026-05-02,N,fashion,2023-11-17,customer1078@example.com,1,40대,High
CUST100314,Female,31.0,Seoul,Silver,9.0,143900.0,317600.0,2.9,2026-06-17,Y,fashion,2023-11-01,customer314@example.com,0,30대,Medium
CUST101030,Female,33.0,Daejeon,Basic,10.0,180000.0,546600.0,4.2,2026-02-11,N,electronics,2021-06-21,customer1030@example.com,0,30대,High
CUST101409,Female,48.0,Busan,Basic,9.0,129800.0,257400.0,4.0,2026-04-23,N,electronics,2021-12-15,customer1409@example.com,1,40대,Medium
CUST100745,Female,31.0,Seoul,Silver,11.0,175400.0,475300.0,3.1,2026-06-25,Y,electronics,2023-02-08,customer745@example.com,1,30대,Medium
CUST100033,Female,65.0,Gwangju,Gold,13.0,184300.0,577600.0,4.4,2026-06-22,N,fashion,2022-09-01,customer33@example.com,1,60대 이상,High
CUST101001,Female,54.0,Daejeon,Basic,10.0,73000.0,156600.0,3.8,2026-05-31,Y,food,2021-12-07,customer1001@example.com,0,50대,Low
CUST100995,Female,32.0,Daejeon,Basic,8.0,106800.0,318700.0,3.5,2026-02-05,N,home,2023-04-06,customer995@example.com,0,30대,Medium
CUST100330,Female,35.0,Gwangju,Basic,7.0,55400.0,148600.0,2.7,2026-05-13,N,home,2024-10-10,customer330@example.com,0,30대,Low
CUST101187,Female,49.0,Gyeonggi,Gold,8.0,217900.0,607900.0,2.1,2026-05-15,Y,electronics,2023-07-19,customer1187@example.com,1,40대,High
CUST101349,Female,26.0,Gwangju,Gold,9.0,123800.0,316400.0,4.7,2026-04-10,N,beauty,2023-06-18,customer1349@example.com,0,20대 이하,Medium
CUST101487,Female,18.0,Seoul,Basic,11.0,176000.0,756100.0,3.3,2026-05-23,Y,electronics,2024-08-04,customer1487@example.com,1,20대 이하,High
CUST100110,Female,42.0,Daejeon,Silver,10.0,106100.0,345700.0,3.9,2026-06-14,Y,fashion,2023-11-05,customer110@example.com,0,40대,Medium
CUST100151,Female,20.0,Seoul,Gold,9.0,214700.0,961700.0,4.6,2026-04-15,Y,home,2024-03-23,customer151@example.com,1,20대 이하,High
CUST100968,Female,60.0,Gwangju,Basic,11.0,237800.0,1075975.0,3.5,2026-04-20,N,electronics,2024-07-07,customer968@example.com,0,60대 이상,High
CUST100669,Female,49.0,Incheon,Silver,7.0,118800.0,408100.0,3.6,2026-03-17,N,beauty,2025-08-06,customer669@example.com,1,40대,Medium
CUST100781,Female,49.0,Busan,Basic,9.0,221600.0,945600.0,4.2,2026-05-20,N,electronics,2020-07-07,customer781@example.com,1,40대,High
CUST101354,Female,57.0,Daejeon,gold,16.0,158300.0,424000.0,2.5,2026-04-01,N,fashion,2024-12-20,customer1354@example.com,0,50대,Medium
CUST100699,Female,23.0,Gwangju,Gold,9.0,80000.0,139700.0,2.7,2026-04-18,Y,home,2025-12-31,customer699@example.com,0,20대 이하,Low
CUST101150,Female,21.0,Seoul,Basic,6.0,48200.0,106800.0,3.7,2026-05-21,Y,food,2021-02-15,customer1150@example.com,0,20대 이하,Low
CUST100971,Female,33.0,Seoul,Basic,10.0,167200.0,468700.0,4.2,2026-06-02,N,electronics,2021-12-29,customer971@example.com,0,30대,Medium
CUST100965,Female,42.0,Gyeonggi,Basic,12.0,119100.0,691100.0,3.0,2026-03-02,N,sports,2021-03-19,customer965@example.com,1,40대,High
CUST101499,Female,38.0,Gwangju,Silver,6.0,86700.0,77500.0,4.4,2026-01-23,N,home,2021-09-22,customer1499@example.com,0,30대,Low
CUST100187,Female,39.0,Gyeonggi,Silver,11.0,155700.0,691800.0,2.6,2026-03-04,Y,fashion,2021-03-20,customer187@example.com,1,30대,High
CUST101099,Female,37.0,Seoul,Basic,10.0,128700.0,238900.0,4.1,2026-04-15,Y,food,2021-12-19,customer1099@example.com,0,30대,Medium
CUST100583,Female,48.0,Gyeonggi,Silver,12.0,100600.0,604400.0,3.8,2026-05-25,N,fashion,2025-07-07,customer583@example.com,0,40대,High
CUST101290,Female,54.0,Gyeonggi,Basic,7.0,74700.0,74200.0,4.4,2026-03-24,Y,home,2021-01-17,customer1290@example.com,1,50대,Low
CUST100043,Female,27.0,Gyeonggi,Silver,7.0,132900.0,424400.0,2.3,2026-03-12,Y,electronics,2023-08-24,customer43@example.com,0,20대 이하,Medium
CUST101189,Female,49.0,Gwangju,Basic,11.0,65600.0,294700.0,1.8,2026-05-12,N,fashion,2020-07-30,customer1189@example.com,1,40대,Medium
CUST101339,Female,46.0,Gyeonggi,Basic,7.0,157000.0,590100.0,5.0,2026-05-05,N,electronics,2021-10-11,customer1339@example.com,1,40대,High
CUST101328,Male,47.0,Gyeonggi,Basic,7.0,64000.0,134700.0,4.7,2026-06-22,N,fashion,2023-06-04,customer1328@example.com,0,40대,Low
CUST101304,Female,39.0,Gyeonggi,Basic,12.0,111900.0,436100.0,4.6,2026-01-26,Y,sports,2025-06-03,customer1304@example.com,1,30대,Medium
CUST100652,Female,45.0,Busan,VIP,10.0,148100.0,454300.0,4.9,2026-03-13,Y,fashion,2023-01-27,customer652@example.com,1,40대,Medium
CUST101444,Female,53.0,Gyeonggi,Basic,17.0,118500.0,700300.0,3.2,2026-05-19,Y,fashion,2025-10-11,customer1444@example.com,0,50대,High
CUST100617,Female,38.0,Daegu,Gold,13.0,154000.0,931200.0,4.5,2026-05-19,N,beauty,2023-03-31,customer617@example.com,1,30대,High
CUST100500,Female,48.0,Busan,Silver,5.0,56400.0,122800.0,3.9,2026-04-23,Y,home,2025-01-01,customer500@example.com,0,40대,Low
CUST101135,Female,51.0,Daegu,Basic,10.0,78500.0,442300.0,2.0,2026-03-25,Y,sports,2025-05-13,customer1135@example.com,0,50대,Medium
CUST101399,Female,41.0,Daegu,VIP,6.0,158300.0,164400.0,3.1,2026-04-21,N,sports,2023-04-28,customer1399@example.com,0,40대,Low
CUST100693,Female,33.0,Gyeonggi,Basic,12.0,100600.0,562700.0,3.5,2025-09-11,N,home,2024-05-29,customer693@example.com,0,30대,High
CUST100278,Female,41.0,Busan,basic,6.0,116500.0,124800.0,3.6,2026-04-07,Y,electronics,2021-07-29,customer278@example.com,0,40대,Low
CUST100586,Female,40.0,Gyeonggi,Silver,10.0,126600.0,235900.0,2.3,2026-04-20,Y,food,2021-08-06,customer586@example.com,0,40대,Medium
CUST100897,Female,39.0,Daejeon,silver,10.0,103400.0,516000.0,4.3,2026-05-23,Y,home,2021-08-11,customer897@example.com,1,30대,Medium
CUST101041,Female,29.0,Gyeonggi,Basic,12.0,167400.0,359600.0,4.0,2026-03-22,N,electronics,2022-09-27,customer1041@example.com,1,20대 이하,Medium
CUST100547,Female,22.0,Busan,Silver,6.0,107800.0,119300.0,2.7,2026-04-13,Y,fashion,2023-05-25,customer547@example.com,0,20대 이하,Low
CUST101149,Female,44.0,Daejeon,silver,10.0,50700.0,224300.0,1.9,2026-06-04,Y,sports,2023-01-06,customer1149@example.com,0,40대,Medium
CUST100269,Female,51.0,Seoul,Basic,9.0,116100.0,330100.0,2.7,2026-05-05,N,fashion,2021-05-14,customer269@example.com,0,50대,Medium
CUST101285,Female,44.0,Seoul,Basic,9.0,45200.0,122700.0,4.2,2026-04-10,N,food,2022-08-20,customer1285@example.com,0,40대,Low
CUST101493,Female,49.0,Daejeon,Gold,10.0,191900.0,1075975.0,2.8,2026-01-29,Y,home,2020-10-20,customer1493@example.com,1,40대,High
CUST101468,Female,39.0,Daejeon,Silver,7.0,119900.0,408500.0,3.8,2026-04-14,N,food,2023-12-25,customer1468@example.com,1,30대,Medium
CUST101047,Female,69.5,Seoul,Silver,11.0,144300.0,470900.0,3.6,2026-04-21,N,fashion,2023-12-31,customer1047@example.com,1,60대 이상,Medium
CUST100100,Female,69.5,Seoul,Basic,4.0,136400.0,138800.0,4.3,2026-06-13,N,electronics,2021-12-22,customer100@example.com,1,60대 이상,Low
CUST101333,Female,44.0,Seoul,Silver,6.0,106300.0,235200.0,3.4,2026-06-16,Y,electronics,2025-07-13,customer1333@example.com,1,40대,Medium
CUST101009,Female,50.0,Gyeonggi,Basic,7.0,17100.0,30400.0,2.6,2026-04-09,Y,sports,2025-06-09,customer1009@example.com,0,50대,Low
CUST101357,Female,42.0,Daejeon,Silver,12.0,77500.0,149400.0,3.5,2026-06-02,Y,fashion,2024-02-22,customer1357@example.com,1,40대,Low
CUST101124,Female,28.0,Busan,Silver,3.0,53500.0,100600.0,3.6,2026-01-13,Y,food,2021-09-14,customer1124@example.com,0,20대 이하,Low
CUST100024,Female,44.0,Seoul,Silver,5.0,82900.0,94900.0,4.5,2026-05-30,N,fashion,2023-08-06,customer24@example.com,1,40대,Low
CUST100108,Female,39.0,Busan,Basic,9.0,100500.0,517600.0,3.4,2026-05-30,Y,beauty,2023-01-22,customer108@example.com,1,30대,Medium
CUST100810,Female,30.0,Seoul,Silver,8.0,115500.0,259200.0,4.4,2026-02-07,Y,beauty,2021-07-15,customer810@example.com,0,30대,Medium
CUST100426,Female,50.0,Gwangju,VIP,11.0,197900.0,848900.0,4.1,2026-04-30,N,home,2021-08-06,customer426@example.com,1,50대,High
CUST100611,Female,44.0,Busan,Basic,12.0,102400.0,384400.0,3.3,2026-03-29,N,beauty,2025-05-05,customer611@example.com,1,40대,Medium
CUST101223,Female,55.0,Daegu,Basic,10.0,73100.0,311000.0,2.9,2026-03-29,N,sports,2025-09-29,customer1223@example.com,0,50대,Medium
CUST100010,Female,49.0,Seoul,Basic,9.0,135500.0,646800.0,3.1,2026-06-26,N,beauty,2025-06-03,customer10@example.com,1,40대,High
CUST100815,Female,46.0,Gyeonggi,Basic,13.0,89900.0,437400.0,3.9,2026-05-20,N,fashion,2023-04-06,customer815@example.com,1,40대,Medium
CUST100517,Female,59.0,Gyeonggi,Basic,5.0,41000.0,94200.0,4.2,2026-02-19,Y,fashion,2022-08-21,customer517@example.com,1,50대,Low
CUST100271,Female,50.0,Seoul,Gold,8.0,206600.0,357300.0,3.0,2025-12-20,Y,electronics,2022-11-18,customer271@example.com,0,50대,Medium
CUST100167,Female,52.0,Daejeon,Silver,9.0,166300.0,696700.0,3.8,2026-04-09,Y,beauty,2022-07-07,customer167@example.com,1,50대,High
CUST100509,Female,34.0,Incheon,Basic,5.0,85400.0,175700.0,4.4,2026-04-23,N,food,2024-03-02,customer509@example.com,0,30대,Low
CUST100962,Male,23.0,Daegu,Silver,6.0,80200.0,150800.0,3.6,2025-08-26,Y,fashion,2022-12-28,customer962@example.com,0,20대 이하,Low
CUST101416,Female,31.0,Seoul,Silver,11.0,197000.0,355600.0,4.1,2026-04-27,Y,electronics,2023-04-07,customer1416@example.com,0,30대,Medium
CUST100309,Female,59.0,Gyeonggi,Basic,14.0,136900.0,835600.0,4.1,2026-06-11,N,fashion,2023-04-17,customer309@example.com,1,50대,High
CUST100262,Female,24.0,Seoul,Basic,11.0,127700.0,437900.0,5.0,2026-06-14,N,sports,2020-09-12,customer262@example.com,1,20대 이하,Medium
CUST100429,Female,37.0,Seoul,Gold,6.0,145900.0,286900.0,4.1,2026-01-01,Y,home,2025-05-30,customer429@example.com,0,30대,Medium
CUST100135,Female,18.0,Incheon,Silver,12.0,204000.0,1075975.0,4.4,2026-06-19,N,food,2023-11-18,customer135@example.com,1,20대 이하,High
CUST100114,Female,69.5,Seoul,Basic,7.0,140300.0,602200.0,4.8,2026-05-16,N,beauty,2023-07-10,customer114@example.com,1,60대 이상,High
CUST101096,Female,45.0,Busan,Basic,10.0,141000.0,251400.0,3.2,2026-06-16,Y,food,2020-09-18,customer1096@example.com,1,40대,Medium
CUST100917,Female,32.0,Seoul,Silver,10.0,182200.0,971400.0,4.4,2026-06-14,N,beauty,2025-09-05,customer917@example.com,1,30대,High
CUST101213,Female,31.0,Seoul,VIP,11.0,210200.0,899800.0,3.7,2026-04-21,Y,fashion,2020-10-26,customer1213@example.com,1,30대,High
CUST100785,Female,42.0,Gyeonggi,Silver,10.0,79600.0,355700.0,2.8,2026-02-28,N,fashion,2024-02-04,customer785@example.com,0,40대,Medium
CUST101481,Female,54.0,Gyeonggi,Basic,14.0,92200.0,313300.0,4.6,2026-04-22,Y,beauty,2022-06-06,customer1481@example.com,1,50대,Medium
CUST101478,Female,50.0,Incheon,Basic,12.0,107600.0,567400.0,1.4,2026-04-14,N,fashion,2021-10-15,customer1478@example.com,0,50대,High
CUST100549,Female,41.0,Seoul,Basic,9.0,128700.0,490300.0,4.4,2026-05-11,N,electronics,2025-04-28,customer549@example.com,1,40대,Medium
CUST101276,Female,47.0,Seoul,Basic,7.0,126900.0,384100.0,4.1,2025-10-28,N,fashion,2025-07-19,customer1276@example.com,0,40대,Medium
CUST100862,Female,65.0,Daegu,Basic,8.0,84500.0,370000.0,3.6,2026-03-28,Y,sports,2025-06-18,customer862@example.com,0,60대 이상,Medium
CUST101128,Female,37.0,Gyeonggi,Basic,8.0,61600.0,262100.0,3.6,2026-04-27,N,sports,2021-01-11,customer1128@example.com,0,30대,Medium
CUST100979,Female,27.0,Gyeonggi,Gold,7.0,123500.0,352800.0,3.9,2026-02-21,Y,fashion,2020-12-04,customer979@example.com,0,20대 이하,Medium
CUST100694,Female,27.0,Seoul,Basic,8.0,111900.0,206100.0,4.7,2026-02-10,N,sports,2023-07-28,customer694@example.com,0,20대 이하,Medium
CUST100852,Female,51.0,Gyeonggi,Basic,5.0,110600.0,110700.0,3.0,2026-03-01,Y,electronics,2020-07-11,customer852@example.com,1,50대,Low
CUST100505,Female,47.0,Seoul,Silver,8.0,96600.0,194000.0,3.3,2026-05-13,Y,fashion,2024-10-07,customer505@example.com,0,40대,Medium
CUST100225,Female,35.0,Daegu,Basic,7.0,68700.0,234900.0,2.4,2026-05-12,N,fashion,2023-06-06,customer225@example.com,1,30대,Medium
CUST100421,Female,27.0,Busan,Silver,10.0,165100.0,771700.0,3.2,2026-05-29,Y,fashion,2021-08-04,customer421@example.com,1,20대 이하,High
CUST100538,Female,30.0,Daejeon,Silver,6.0,155700.0,416300.0,3.5,2026-03-04,N,fashion,2022-04-21,customer538@example.com,0,30대,Medium
CUST100775,Female,48.0,Gyeonggi,Gold,6.0,95800.0,270000.0,3.0,2026-05-08,N,sports,2023-06-05,customer775@example.com,0,40대,Medium
CUST100540,Female,45.0,Seoul,Silver,14.0,168700.0,765600.0,3.5,2026-05-17,N,home,2023-11-29,customer540@example.com,1,40대,High
CUST101206,Female,44.0,Daejeon,Silver,10.0,32200.0,89200.0,4.9,2026-05-11,Y,fashion,2023-05-02,customer1206@example.com,1,40대,Low
CUST100002,Female,44.0,Busan,Gold,11.0,222400.0,942000.0,3.6,2026-01-23,N,electronics,2022-09-25,customer2@example.com,1,40대,High
CUST100770,Female,46.0,Gyeonggi,Basic,13.0,106500.0,365700.0,1.9,2026-05-23,N,beauty,2025-11-06,customer770@example.com,1,40대,Medium
CUST100993,Female,36.0,Incheon,gold,11.0,248700.0,1075975.0,5.0,2026-05-22,Y,electronics,2023-12-02,customer993@example.com,1,30대,High
CUST101341,Female,36.0,Seoul,Silver,5.0,73800.0,78600.0,4.1,2026-02-26,N,fashion,2022-03-17,customer1341@example.com,0,30대,Low
CUST100956,Female,38.0,Daejeon,VIP,7.0,157500.0,690200.0,3.4,2026-06-21,N,fashion,2021-02-21,customer956@example.com,1,30대,High
CUST101316,Female,41.0,Seoul,Silver,13.0,197100.0,918800.0,2.8,2026-02-06,N,electronics,2020-12-05,customer1316@example.com,1,40대,High
CUST100141,Female,65.0,Gyeonggi,Basic,5.0,53300.0,117500.0,4.2,2026-05-24,Y,food,2023-10-07,customer141@example.com,0,60대 이상,Low
CUST100580,Female,32.0,Daegu,Basic,8.0,67900.0,268700.0,3.8,2026-03-17,N,fashion,2021-01-08,customer580@example.com,0,30대,Medium
CUST100275,Female,44.0,Gyeonggi,Basic,10.0,76700.0,157200.0,4.6,2026-05-29,N,sports,2025-03-24,customer275@example.com,0,40대,Low
CUST100477,Female,49.0,Busan,Silver,9.0,134900.0,741100.0,4.0,2026-03-07,N,fashion,2024-10-04,customer477@example.com,0,40대,High
CUST101428,Female,33.0,Gyeonggi,Gold,6.0,131800.0,295600.0,4.5,2026-04-24,N,food,2024-10-13,customer1428@example.com,1,30대,Medium
CUST101238,Male,35.0,Daegu,Gold,9.0,194800.0,402300.0,4.9,2026-05-21,Y,beauty,2022-09-13,customer1238@example.com,0,30대,Medium
CUST101192,Female,46.0,Daejeon,VIP,6.0,231900.0,251100.0,4.7,2026-05-23,N,electronics,2023-06-27,customer1192@example.com,0,40대,Medium
CUST100830,Female,42.0,Seoul,Gold,6.0,178500.0,184600.0,2.3,2026-04-21,Y,sports,2021-05-03,customer830@example.com,0,40대,Low
CUST100004,Female,46.0,Gyeonggi,Silver,11.0,86200.0,181200.0,3.3,2026-06-01,N,fashion,2023-04-25,customer4@example.com,0,40대,Low
CUST101378,Female,44.0,Gyeonggi,Gold,7.0,187800.0,582500.0,4.4,2026-06-13,Y,food,2024-03-21,customer1378@example.com,1,40대,High
CUST101448,Female,35.0,Incheon,Basic,9.0,94700.0,247400.0,3.8,2026-05-22,N,fashion,2024-08-06,customer1448@example.com,0,30대,Medium
CUST100096,Female,38.0,Incheon,Silver,14.0,54200.0,259100.0,2.8,2026-05-06,N,fashion,2021-10-16,customer96@example.com,0,30대,Medium
CUST100526,Female,19.0,Daejeon,Gold,10.0,121400.0,230500.0,3.2,2026-03-13,N,fashion,2023-04-08,customer526@example.com,0,20대 이하,Medium
CUST100760,Female,55.0,Seoul,Gold,7.0,145000.0,303900.0,2.7,2026-04-13,N,beauty,2023-06-08,customer760@example.com,0,50대,Medium
CUST100885,Female,61.0,Daegu,Basic,10.0,63000.0,141500.0,3.3,2026-01-20,N,home,2020-11-09,customer885@example.com,0,60대 이상,Low
CUST100938,Female,28.0,Seoul,Basic,7.0,130000.0,593200.0,4.4,2026-03-18,Y,electronics,2021-06-16,customer938@example.com,1,20대 이하,High
CUST100869,Female,68.0,Daejeon,Gold,8.0,109400.0,334900.0,3.5,2026-06-19,N,home,2023-06-26,customer869@example.com,1,60대 이상,Medium
CUST100332,Female,49.0,Gwangju,VIP,17.0,167100.0,750600.0,4.4,2026-06-04,Y,fashion,2020-10-07,customer332@example.com,1,40대,High
CUST100304,Female,50.0,Seoul,Basic,6.0,88200.0,291600.0,3.3,2026-05-09,N,electronics,2021-11-24,customer304@example.com,0,50대,Medium
CUST101367,Female,39.0,Seoul,Basic,10.0,150600.0,585800.0,4.0,2026-04-16,Y,electronics,2023-04-05,customer1367@example.com,1,30대,High
